*** WARNING: This is an experimental installation of pytorch built specifically for MPI / distributed running ***
110: 2018-10-08 13:55:13,543 INFO Initializing
209: 2018-10-08 13:55:20,646 INFO Loaded 32768 training samples and 8192 validation samples
 99: 2018-10-08 13:55:20,650 INFO Loaded 32768 training samples and 8192 validation samples
190: 2018-10-08 13:55:20,654 INFO Loaded 32768 training samples and 8192 validation samples
156: 2018-10-08 13:55:20,658 INFO Loaded 32768 training samples and 8192 validation samples
201: 2018-10-08 13:55:20,662 INFO Loaded 32768 training samples and 8192 validation samples
244: 2018-10-08 13:55:20,669 INFO Loaded 32768 training samples and 8192 validation samples
184: 2018-10-08 13:55:20,666 INFO Loaded 32768 training samples and 8192 validation samples
 87: 2018-10-08 13:55:20,669 INFO Loaded 32768 training samples and 8192 validation samples
146: 2018-10-08 13:55:20,678 INFO Loaded 32768 training samples and 8192 validation samples
128: 2018-10-08 13:55:20,680 INFO Loaded 32768 training samples and 8192 validation samples
191: 2018-10-08 13:55:20,697 INFO Loaded 32768 training samples and 8192 validation samples
255: 2018-10-08 13:55:20,694 INFO Loaded 32768 training samples and 8192 validation samples
163: 2018-10-08 13:55:20,691 INFO Loaded 32768 training samples and 8192 validation samples
101: 2018-10-08 13:55:21,081 INFO Epoch 0
 17: 2018-10-08 13:55:21,078 INFO Epoch 0
 80: 2018-10-08 13:55:21,081 INFO Epoch 0
 81: 2018-10-08 13:55:21,079 INFO Epoch 0
 84: 2018-10-08 13:55:21,081 INFO Epoch 0
 76: 2018-10-08 13:55:21,081 INFO Epoch 0
112: 2018-10-08 13:55:21,081 INFO Epoch 0
118: 2018-10-08 13:55:21,080 INFO Epoch 0
 72: 2018-10-08 13:55:21,079 INFO Epoch 0
 74: 2018-10-08 13:55:21,081 INFO Epoch 0
117: 2018-10-08 13:55:21,080 INFO Epoch 0
 87: 2018-10-08 13:55:21,084 INFO Epoch 0
 71: 2018-10-08 13:55:21,082 INFO Epoch 0
102: 2018-10-08 13:55:21,079 INFO Epoch 0
 90: 2018-10-08 13:55:21,080 INFO Epoch 0
 73: 2018-10-08 13:55:21,079 INFO Epoch 0
109: 2018-10-08 13:55:21,078 INFO Epoch 0
 31: 2018-10-08 13:55:21,077 INFO Epoch 0
 86: 2018-10-08 13:55:21,079 INFO Epoch 0
 26: 2018-10-08 13:55:21,077 INFO Epoch 0
110: 2018-10-08 13:55:21,079 INFO Epoch 0
 99: 2018-10-08 13:55:21,081 INFO Epoch 0
 27: 2018-10-08 13:55:21,078 INFO Epoch 0
 82: 2018-10-08 13:55:21,080 INFO Epoch 0
 88: 2018-10-08 13:55:21,082 INFO Epoch 0
 83: 2018-10-08 13:55:21,078 INFO Epoch 0
107: 2018-10-08 13:55:21,083 INFO Epoch 0
115: 2018-10-08 13:55:21,084 INFO Epoch 0
 67: 2018-10-08 13:55:21,083 INFO Epoch 0
 85: 2018-10-08 13:55:21,079 INFO Epoch 0
 97: 2018-10-08 13:55:21,080 INFO Epoch 0
 21: 2018-10-08 13:55:21,076 INFO Epoch 0
111: 2018-10-08 13:55:21,085 INFO Epoch 0
 16: 2018-10-08 13:55:21,079 INFO Epoch 0
 94: 2018-10-08 13:55:21,080 INFO Epoch 0
 65: 2018-10-08 13:55:21,076 INFO Epoch 0
 79: 2018-10-08 13:55:21,082 INFO Epoch 0
  1: 2018-10-08 13:55:21,080 INFO Epoch 0
 96: 2018-10-08 13:55:21,083 INFO Epoch 0
 78: 2018-10-08 13:55:21,081 INFO Epoch 0
 95: 2018-10-08 13:55:21,081 INFO Epoch 0
119: 2018-10-08 13:55:21,080 INFO Epoch 0
 13: 2018-10-08 13:55:21,079 INFO Epoch 0
120: 2018-10-08 13:55:21,087 INFO Epoch 0
 70: 2018-10-08 13:55:21,078 INFO Epoch 0
106: 2018-10-08 13:55:21,079 INFO Epoch 0
 46: 2018-10-08 13:55:21,080 INFO Epoch 0
100: 2018-10-08 13:55:21,082 INFO Epoch 0
 10: 2018-10-08 13:55:21,078 INFO Epoch 0
 58: 2018-10-08 13:55:21,078 INFO Epoch 0
  6: 2018-10-08 13:55:21,079 INFO Epoch 0
 66: 2018-10-08 13:55:21,079 INFO Epoch 0
108: 2018-10-08 13:55:21,082 INFO Epoch 0
 42: 2018-10-08 13:55:21,079 INFO Epoch 0
 54: 2018-10-08 13:55:21,078 INFO Epoch 0
126: 2018-10-08 13:55:21,085 INFO Epoch 0
 30: 2018-10-08 13:55:21,079 INFO Epoch 0
175: 2018-10-08 13:55:21,085 INFO Epoch 0
  7: 2018-10-08 13:55:21,078 INFO Epoch 0
103: 2018-10-08 13:55:21,081 INFO Epoch 0
 91: 2018-10-08 13:55:21,083 INFO Epoch 0
 61: 2018-10-08 13:55:21,079 INFO Epoch 0
 98: 2018-10-08 13:55:21,080 INFO Epoch 0
 44: 2018-10-08 13:55:21,077 INFO Epoch 0
122: 2018-10-08 13:55:21,082 INFO Epoch 0
 62: 2018-10-08 13:55:21,077 INFO Epoch 0
 68: 2018-10-08 13:55:21,080 INFO Epoch 0
 38: 2018-10-08 13:55:21,079 INFO Epoch 0
116: 2018-10-08 13:55:21,089 INFO Epoch 0
 57: 2018-10-08 13:55:21,078 INFO Epoch 0
 75: 2018-10-08 13:55:21,078 INFO Epoch 0
105: 2018-10-08 13:55:21,076 INFO Epoch 0
 93: 2018-10-08 13:55:21,081 INFO Epoch 0
  9: 2018-10-08 13:55:21,078 INFO Epoch 0
  5: 2018-10-08 13:55:21,078 INFO Epoch 0
 89: 2018-10-08 13:55:21,077 INFO Epoch 0
161: 2018-10-08 13:55:21,091 INFO Epoch 0
 53: 2018-10-08 13:55:21,078 INFO Epoch 0
 77: 2018-10-08 13:55:21,079 INFO Epoch 0
114: 2018-10-08 13:55:21,079 INFO Epoch 0
 24: 2018-10-08 13:55:21,078 INFO Epoch 0
 18: 2018-10-08 13:55:21,078 INFO Epoch 0
 12: 2018-10-08 13:55:21,081 INFO Epoch 0
 60: 2018-10-08 13:55:21,078 INFO Epoch 0
 48: 2018-10-08 13:55:21,079 INFO Epoch 0
 55: 2018-10-08 13:55:21,077 INFO Epoch 0
 49: 2018-10-08 13:55:21,077 INFO Epoch 0
 19: 2018-10-08 13:55:21,077 INFO Epoch 0
121: 2018-10-08 13:55:21,082 INFO Epoch 0
 37: 2018-10-08 13:55:21,079 INFO Epoch 0
 50: 2018-10-08 13:55:21,078 INFO Epoch 0
 56: 2018-10-08 13:55:21,079 INFO Epoch 0
183: 2018-10-08 13:55:21,085 INFO Epoch 0
123: 2018-10-08 13:55:21,088 INFO Epoch 0
 15: 2018-10-08 13:55:21,079 INFO Epoch 0
 51: 2018-10-08 13:55:21,076 INFO Epoch 0
 69: 2018-10-08 13:55:21,080 INFO Epoch 0
 52: 2018-10-08 13:55:21,079 INFO Epoch 0
124: 2018-10-08 13:55:21,084 INFO Epoch 0
208: 2018-10-08 13:55:21,082 INFO Epoch 0
 28: 2018-10-08 13:55:21,077 INFO Epoch 0
 22: 2018-10-08 13:55:21,078 INFO Epoch 0
  4: 2018-10-08 13:55:21,080 INFO Epoch 0
 41: 2018-10-08 13:55:21,079 INFO Epoch 0
 59: 2018-10-08 13:55:21,075 INFO Epoch 0
125: 2018-10-08 13:55:21,085 INFO Epoch 0
 47: 2018-10-08 13:55:21,078 INFO Epoch 0
143: 2018-10-08 13:55:21,081 INFO Epoch 0
 29: 2018-10-08 13:55:21,078 INFO Epoch 0
 23: 2018-10-08 13:55:21,078 INFO Epoch 0
 25: 2018-10-08 13:55:21,079 INFO Epoch 0
127: 2018-10-08 13:55:21,082 INFO Epoch 0
 43: 2018-10-08 13:55:21,080 INFO Epoch 0
 92: 2018-10-08 13:55:21,083 INFO Epoch 0
 32: 2018-10-08 13:55:21,078 INFO Epoch 0
104: 2018-10-08 13:55:21,082 INFO Epoch 0
 20: 2018-10-08 13:55:21,076 INFO Epoch 0
 14: 2018-10-08 13:55:21,078 INFO Epoch 0
  2: 2018-10-08 13:55:21,079 INFO Epoch 0
 39: 2018-10-08 13:55:21,077 INFO Epoch 0
  3: 2018-10-08 13:55:21,077 INFO Epoch 0
 33: 2018-10-08 13:55:21,078 INFO Epoch 0
 34: 2018-10-08 13:55:21,078 INFO Epoch 0
 40: 2018-10-08 13:55:21,079 INFO Epoch 0
 64: 2018-10-08 13:55:21,079 INFO Epoch 0
136: 2018-10-08 13:55:21,085 INFO Epoch 0
130: 2018-10-08 13:55:21,084 INFO Epoch 0
 11: 2018-10-08 13:55:21,079 INFO Epoch 0
 35: 2018-10-08 13:55:21,078 INFO Epoch 0
113: 2018-10-08 13:55:21,081 INFO Epoch 0
 36: 2018-10-08 13:55:21,080 INFO Epoch 0
  8: 2018-10-08 13:55:21,079 INFO Epoch 0
 63: 2018-10-08 13:55:21,079 INFO Epoch 0
 45: 2018-10-08 13:55:21,080 INFO Epoch 0
174: 2018-10-08 13:55:21,084 INFO Epoch 0
173: 2018-10-08 13:55:21,079 INFO Epoch 0
194: 2018-10-08 13:55:21,081 INFO Epoch 0
252: 2018-10-08 13:55:21,083 INFO Epoch 0
216: 2018-10-08 13:55:21,081 INFO Epoch 0
172: 2018-10-08 13:55:21,086 INFO Epoch 0
178: 2018-10-08 13:55:21,086 INFO Epoch 0
220: 2018-10-08 13:55:21,081 INFO Epoch 0
184: 2018-10-08 13:55:21,083 INFO Epoch 0
196: 2018-10-08 13:55:21,084 INFO Epoch 0
190: 2018-10-08 13:55:21,085 INFO Epoch 0
186: 2018-10-08 13:55:21,083 INFO Epoch 0
192: 2018-10-08 13:55:21,090 INFO Epoch 0
234: 2018-10-08 13:55:21,081 INFO Epoch 0
180: 2018-10-08 13:55:21,086 INFO Epoch 0
198: 2018-10-08 13:55:21,082 INFO Epoch 0
228: 2018-10-08 13:55:21,081 INFO Epoch 0
150: 2018-10-08 13:55:21,082 INFO Epoch 0
193: 2018-10-08 13:55:21,085 INFO Epoch 0
241: 2018-10-08 13:55:21,086 INFO Epoch 0
253: 2018-10-08 13:55:21,082 INFO Epoch 0
139: 2018-10-08 13:55:21,084 INFO Epoch 0
181: 2018-10-08 13:55:21,086 INFO Epoch 0
187: 2018-10-08 13:55:21,095 INFO Epoch 0
205: 2018-10-08 13:55:21,082 INFO Epoch 0
229: 2018-10-08 13:55:21,079 INFO Epoch 0
235: 2018-10-08 13:55:21,083 INFO Epoch 0
145: 2018-10-08 13:55:21,086 INFO Epoch 0
218: 2018-10-08 13:55:21,079 INFO Epoch 0
176: 2018-10-08 13:55:21,084 INFO Epoch 0
182: 2018-10-08 13:55:21,080 INFO Epoch 0
254: 2018-10-08 13:55:21,082 INFO Epoch 0
248: 2018-10-08 13:55:21,084 INFO Epoch 0
230: 2018-10-08 13:55:21,080 INFO Epoch 0
146: 2018-10-08 13:55:21,085 INFO Epoch 0
219: 2018-10-08 13:55:21,079 INFO Epoch 0
177: 2018-10-08 13:55:21,082 INFO Epoch 0
201: 2018-10-08 13:55:21,083 INFO Epoch 0
189: 2018-10-08 13:55:21,085 INFO Epoch 0
237: 2018-10-08 13:55:21,082 INFO Epoch 0
129: 2018-10-08 13:55:21,088 INFO Epoch 0
195: 2018-10-08 13:55:21,081 INFO Epoch 0
213: 2018-10-08 13:55:21,080 INFO Epoch 0
191: 2018-10-08 13:55:21,088 INFO Epoch 0
245: 2018-10-08 13:55:21,088 INFO Epoch 0
227: 2018-10-08 13:55:21,092 INFO Epoch 0
179: 2018-10-08 13:55:21,085 INFO Epoch 0
203: 2018-10-08 13:55:21,084 INFO Epoch 0
197: 2018-10-08 13:55:21,080 INFO Epoch 0
215: 2018-10-08 13:55:21,078 INFO Epoch 0
251: 2018-10-08 13:55:21,086 INFO Epoch 0
221: 2018-10-08 13:55:21,081 INFO Epoch 0
246: 2018-10-08 13:55:21,085 INFO Epoch 0
156: 2018-10-08 13:55:21,080 INFO Epoch 0
162: 2018-10-08 13:55:21,082 INFO Epoch 0
138: 2018-10-08 13:55:21,090 INFO Epoch 0
144: 2018-10-08 13:55:21,080 INFO Epoch 0
204: 2018-10-08 13:55:21,087 INFO Epoch 0
168: 2018-10-08 13:55:21,084 INFO Epoch 0
223: 2018-10-08 13:55:21,080 INFO Epoch 0
163: 2018-10-08 13:55:21,079 INFO Epoch 0
151: 2018-10-08 13:55:21,085 INFO Epoch 0
247: 2018-10-08 13:55:21,083 INFO Epoch 0
169: 2018-10-08 13:55:21,083 INFO Epoch 0
211: 2018-10-08 13:55:21,085 INFO Epoch 0
133: 2018-10-08 13:55:21,085 INFO Epoch 0
128: 2018-10-08 13:55:21,085 INFO Epoch 0
164: 2018-10-08 13:55:21,088 INFO Epoch 0
188: 2018-10-08 13:55:21,088 INFO Epoch 0
206: 2018-10-08 13:55:21,086 INFO Epoch 0
158: 2018-10-08 13:55:21,084 INFO Epoch 0
212: 2018-10-08 13:55:21,082 INFO Epoch 0
134: 2018-10-08 13:55:21,083 INFO Epoch 0
170: 2018-10-08 13:55:21,079 INFO Epoch 0
236: 2018-10-08 13:55:21,084 INFO Epoch 0
200: 2018-10-08 13:55:21,085 INFO Epoch 0
141: 2018-10-08 13:55:21,089 INFO Epoch 0
153: 2018-10-08 13:55:21,079 INFO Epoch 0
255: 2018-10-08 13:55:21,083 INFO Epoch 0
171: 2018-10-08 13:55:21,086 INFO Epoch 0
165: 2018-10-08 13:55:21,088 INFO Epoch 0
243: 2018-10-08 13:55:21,083 INFO Epoch 0
231: 2018-10-08 13:55:21,083 INFO Epoch 0
147: 2018-10-08 13:55:21,090 INFO Epoch 0
142: 2018-10-08 13:55:21,085 INFO Epoch 0
202: 2018-10-08 13:55:21,083 INFO Epoch 0
154: 2018-10-08 13:55:21,083 INFO Epoch 0
214: 2018-10-08 13:55:21,081 INFO Epoch 0
160: 2018-10-08 13:55:21,083 INFO Epoch 0
250: 2018-10-08 13:55:21,084 INFO Epoch 0
244: 2018-10-08 13:55:21,089 INFO Epoch 0
149: 2018-10-08 13:55:21,082 INFO Epoch 0
137: 2018-10-08 13:55:21,089 INFO Epoch 0
185: 2018-10-08 13:55:21,085 INFO Epoch 0
167: 2018-10-08 13:55:21,079 INFO Epoch 0
209: 2018-10-08 13:55:21,081 INFO Epoch 0
155: 2018-10-08 13:55:21,085 INFO Epoch 0
157: 2018-10-08 13:55:21,079 INFO Epoch 0
199: 2018-10-08 13:55:21,083 INFO Epoch 0
217: 2018-10-08 13:55:21,079 INFO Epoch 0
224: 2018-10-08 13:55:21,083 INFO Epoch 0
242: 2018-10-08 13:55:21,084 INFO Epoch 0
152: 2018-10-08 13:55:21,084 INFO Epoch 0
140: 2018-10-08 13:55:21,086 INFO Epoch 0
249: 2018-10-08 13:55:21,078 INFO Epoch 0
159: 2018-10-08 13:55:21,089 INFO Epoch 0
207: 2018-10-08 13:55:21,082 INFO Epoch 0
135: 2018-10-08 13:55:21,082 INFO Epoch 0
225: 2018-10-08 13:55:21,079 INFO Epoch 0
166: 2018-10-08 13:55:21,082 INFO Epoch 0
226: 2018-10-08 13:55:21,083 INFO Epoch 0
232: 2018-10-08 13:55:21,082 INFO Epoch 0
238: 2018-10-08 13:55:21,083 INFO Epoch 0
148: 2018-10-08 13:55:21,086 INFO Epoch 0
233: 2018-10-08 13:55:21,080 INFO Epoch 0
131: 2018-10-08 13:55:21,084 INFO Epoch 0
239: 2018-10-08 13:55:21,079 INFO Epoch 0
210: 2018-10-08 13:55:21,078 INFO Epoch 0
222: 2018-10-08 13:55:21,080 INFO Epoch 0
240: 2018-10-08 13:55:21,085 INFO Epoch 0
132: 2018-10-08 13:55:21,083 INFO Epoch 0
  0: 2018-10-08 13:55:21,082 INFO Model: 
  0: DistributedDataParallelCPU(
  0:   (module): ResNet(
  0:     (conv1): Conv2d(3, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
  0:     (bn1): BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  0:     (layer1): Sequential(
  0:       (0): Bottleneck(
  0:         (conv1): Conv2d(64, 64, kernel_size=(1, 1), stride=(1, 1), bias=False)
  0:         (bn1): BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  0:         (conv2): Conv2d(64, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
  0:         (bn2): BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  0:         (conv3): Conv2d(64, 256, kernel_size=(1, 1), stride=(1, 1), bias=False)
  0:         (bn3): BatchNorm2d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  0:         (shortcut): Sequential(
  0:           (0): Conv2d(64, 256, kernel_size=(1, 1), stride=(1, 1), bias=False)
  0:           (1): BatchNorm2d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  0:         )
  0:       )
  0:       (1): Bottleneck(
  0:         (conv1): Conv2d(256, 64, kernel_size=(1, 1), stride=(1, 1), bias=False)
  0:         (bn1): BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  0:         (conv2): Conv2d(64, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
  0:         (bn2): BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  0:         (conv3): Conv2d(64, 256, kernel_size=(1, 1), stride=(1, 1), bias=False)
  0:         (bn3): BatchNorm2d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  0:         (shortcut): Sequential()
  0:       )
  0:       (2): Bottleneck(
  0:         (conv1): Conv2d(256, 64, kernel_size=(1, 1), stride=(1, 1), bias=False)
  0:         (bn1): BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  0:         (conv2): Conv2d(64, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
  0:         (bn2): BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  0:         (conv3): Conv2d(64, 256, kernel_size=(1, 1), stride=(1, 1), bias=False)
  0:         (bn3): BatchNorm2d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  0:         (shortcut): Sequential()
  0:       )
  0:     )
  0:     (layer2): Sequential(
  0:       (0): Bottleneck(
  0:         (conv1): Conv2d(256, 128, kernel_size=(1, 1), stride=(1, 1), bias=False)
  0:         (bn1): BatchNorm2d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  0:         (conv2): Conv2d(128, 128, kernel_size=(3, 3), stride=(2, 2), padding=(1, 1), bias=False)
  0:         (bn2): BatchNorm2d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  0:         (conv3): Conv2d(128, 512, kernel_size=(1, 1), stride=(1, 1), bias=False)
  0:         (bn3): BatchNorm2d(512, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  0:         (shortcut): Sequential(
  0:           (0): Conv2d(256, 512, kernel_size=(1, 1), stride=(2, 2), bias=False)
  0:           (1): BatchNorm2d(512, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  0:         )
  0:       )
  0:       (1): Bottleneck(
  0:         (conv1): Conv2d(512, 128, kernel_size=(1, 1), stride=(1, 1), bias=False)
  0:         (bn1): BatchNorm2d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  0:         (conv2): Conv2d(128, 128, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
  0:         (bn2): BatchNorm2d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  0:         (conv3): Conv2d(128, 512, kernel_size=(1, 1), stride=(1, 1), bias=False)
  0:         (bn3): BatchNorm2d(512, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  0:         (shortcut): Sequential()
  0:       )
  0:       (2): Bottleneck(
  0:         (conv1): Conv2d(512, 128, kernel_size=(1, 1), stride=(1, 1), bias=False)
  0:         (bn1): BatchNorm2d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  0:         (conv2): Conv2d(128, 128, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
  0:         (bn2): BatchNorm2d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  0:         (conv3): Conv2d(128, 512, kernel_size=(1, 1), stride=(1, 1), bias=False)
  0:         (bn3): BatchNorm2d(512, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  0:         (shortcut): Sequential()
  0:       )
  0:       (3): Bottleneck(
  0:         (conv1): Conv2d(512, 128, kernel_size=(1, 1), stride=(1, 1), bias=False)
  0:         (bn1): BatchNorm2d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  0:         (conv2): Conv2d(128, 128, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
  0:         (bn2): BatchNorm2d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  0:         (conv3): Conv2d(128, 512, kernel_size=(1, 1), stride=(1, 1), bias=False)
  0:         (bn3): BatchNorm2d(512, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  0:         (shortcut): Sequential()
  0:       )
  0:     )
  0:     (layer3): Sequential(
  0:       (0): Bottleneck(
  0:         (conv1): Conv2d(512, 256, kernel_size=(1, 1), stride=(1, 1), bias=False)
  0:         (bn1): BatchNorm2d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  0:         (conv2): Conv2d(256, 256, kernel_size=(3, 3), stride=(2, 2), padding=(1, 1), bias=False)
  0:         (bn2): BatchNorm2d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  0:         (conv3): Conv2d(256, 1024, kernel_size=(1, 1), stride=(1, 1), bias=False)
  0:         (bn3): BatchNorm2d(1024, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  0:         (shortcut): Sequential(
  0:           (0): Conv2d(512, 1024, kernel_size=(1, 1), stride=(2, 2), bias=False)
  0:           (1): BatchNorm2d(1024, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  0:         )
  0:       )
  0:       (1): Bottleneck(
  0:         (conv1): Conv2d(1024, 256, kernel_size=(1, 1), stride=(1, 1), bias=False)
  0:         (bn1): BatchNorm2d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  0:         (conv2): Conv2d(256, 256, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
  0:         (bn2): BatchNorm2d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  0:         (conv3): Conv2d(256, 1024, kernel_size=(1, 1), stride=(1, 1), bias=False)
  0:         (bn3): BatchNorm2d(1024, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  0:         (shortcut): Sequential()
  0:       )
  0:       (2): Bottleneck(
  0:         (conv1): Conv2d(1024, 256, kernel_size=(1, 1), stride=(1, 1), bias=False)
  0:         (bn1): BatchNorm2d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  0:         (conv2): Conv2d(256, 256, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
  0:         (bn2): BatchNorm2d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  0:         (conv3): Conv2d(256, 1024, kernel_size=(1, 1), stride=(1, 1), bias=False)
  0:         (bn3): BatchNorm2d(1024, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  0:         (shortcut): Sequential()
  0:       )
  0:       (3): Bottleneck(
  0:         (conv1): Conv2d(1024, 256, kernel_size=(1, 1), stride=(1, 1), bias=False)
  0:         (bn1): BatchNorm2d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  0:         (conv2): Conv2d(256, 256, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
  0:         (bn2): BatchNorm2d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  0:         (conv3): Conv2d(256, 1024, kernel_size=(1, 1), stride=(1, 1), bias=False)
  0:         (bn3): BatchNorm2d(1024, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  0:         (shortcut): Sequential()
  0:       )
  0:       (4): Bottleneck(
  0:         (conv1): Conv2d(1024, 256, kernel_size=(1, 1), stride=(1, 1), bias=False)
  0:         (bn1): BatchNorm2d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  0:         (conv2): Conv2d(256, 256, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
  0:         (bn2): BatchNorm2d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  0:         (conv3): Conv2d(256, 1024, kernel_size=(1, 1), stride=(1, 1), bias=False)
  0:         (bn3): BatchNorm2d(1024, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  0:         (shortcut): Sequential()
  0:       )
  0:       (5): Bottleneck(
  0:         (conv1): Conv2d(1024, 256, kernel_size=(1, 1), stride=(1, 1), bias=False)
  0:         (bn1): BatchNorm2d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  0:         (conv2): Conv2d(256, 256, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
  0:         (bn2): BatchNorm2d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  0:         (conv3): Conv2d(256, 1024, kernel_size=(1, 1), stride=(1, 1), bias=False)
  0:         (bn3): BatchNorm2d(1024, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  0:         (shortcut): Sequential()
  0:       )
  0:     )
  0:     (layer4): Sequential(
  0:       (0): Bottleneck(
  0:         (conv1): Conv2d(1024, 512, kernel_size=(1, 1), stride=(1, 1), bias=False)
  0:         (bn1): BatchNorm2d(512, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  0:         (conv2): Conv2d(512, 512, kernel_size=(3, 3), stride=(2, 2), padding=(1, 1), bias=False)
  0:         (bn2): BatchNorm2d(512, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  0:         (conv3): Conv2d(512, 2048, kernel_size=(1, 1), stride=(1, 1), bias=False)
  0:         (bn3): BatchNorm2d(2048, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  0:         (shortcut): Sequential(
  0:           (0): Conv2d(1024, 2048, kernel_size=(1, 1), stride=(2, 2), bias=False)
  0:           (1): BatchNorm2d(2048, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  0:         )
  0:       )
  0:       (1): Bottleneck(
  0:         (conv1): Conv2d(2048, 512, kernel_size=(1, 1), stride=(1, 1), bias=False)
  0:         (bn1): BatchNorm2d(512, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  0:         (conv2): Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
  0:         (bn2): BatchNorm2d(512, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  0:         (conv3): Conv2d(512, 2048, kernel_size=(1, 1), stride=(1, 1), bias=False)
  0:         (bn3): BatchNorm2d(2048, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  0:         (shortcut): Sequential()
  0:       )
  0:       (2): Bottleneck(
  0:         (conv1): Conv2d(2048, 512, kernel_size=(1, 1), stride=(1, 1), bias=False)
  0:         (bn1): BatchNorm2d(512, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  0:         (conv2): Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
  0:         (bn2): BatchNorm2d(512, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  0:         (conv3): Conv2d(512, 2048, kernel_size=(1, 1), stride=(1, 1), bias=False)
  0:         (bn3): BatchNorm2d(2048, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  0:         (shortcut): Sequential()
  0:       )
  0:     )
  0:     (linear): Linear(in_features=2048, out_features=10, bias=True)
