*** WARNING: This is an experimental installation of pytorch built specifically for MPI / distributed running ***
25: 2018-10-08 09:10:33,949 INFO Initializing
34: 2018-10-08 09:12:47,754 INFO   Avg generator loss: 2.1668
32: 2018-10-08 09:12:47,751 INFO   Avg discriminator loss: 0.3938
14: 2018-10-08 09:12:47,751 INFO   Avg discriminator fake output: 0.1634
 2: 2018-10-08 09:12:47,750 INFO   Avg discriminator loss: 0.3933
38: 2018-10-08 09:12:47,751 INFO   Avg discriminator loss: 0.3916
 6: 2018-10-08 09:12:47,754 INFO   Avg generator loss: 2.1654
42: 2018-10-08 09:12:47,751 INFO   Avg discriminator loss: 0.3947
19: 2018-10-08 09:12:47,751 INFO   Avg discriminator loss: 0.3933
27: 2018-10-08 09:12:47,753 INFO   Avg discriminator fake output: 0.1631
23: 2018-10-08 09:12:47,751 INFO   Avg discriminator fake output: 0.1639
17: 2018-10-08 09:12:47,753 INFO   Avg discriminator loss: 0.3962
21: 2018-10-08 09:12:47,752 INFO   Avg discriminator loss: 0.3918
 7: 2018-10-08 09:12:47,752 INFO   Avg discriminator loss: 0.3974
29: 2018-10-08 09:12:47,752 INFO   Avg generator loss: 2.1655
31: 2018-10-08 09:12:47,751 INFO   Avg discriminator fake output: 0.1632
15: 2018-10-08 09:12:47,753 INFO   Avg discriminator loss: 0.3925
43: 2018-10-08 09:12:47,751 INFO   Avg generator loss: 2.1636
33: 2018-10-08 09:12:47,751 INFO   Avg discriminator real output: 0.5585
37: 2018-10-08 09:12:47,750 INFO   Avg discriminator fake output: 0.1635
41: 2018-10-08 09:12:47,752 INFO   Avg generator loss: 2.1680
11: 2018-10-08 09:12:47,751 INFO   Avg discriminator loss: 0.3954
36: 2018-10-08 09:12:47,751 INFO   Avg generator loss: 2.1671
 8: 2018-10-08 09:12:47,752 INFO   Avg generator loss: 2.1648
40: 2018-10-08 09:12:47,751 INFO   Avg discriminator fake output: 0.1633
10: 2018-10-08 09:12:47,753 INFO   Avg generator loss: 2.1667
12: 2018-10-08 09:12:47,749 INFO   Avg discriminator loss: 0.3941
 4: 2018-10-08 09:12:47,751 INFO   Avg discriminator fake output: 0.1634
52: 2018-10-08 09:12:47,753 INFO   Avg generator loss: 2.1653
50: 2018-10-08 09:12:47,751 INFO   Avg discriminator fake output: 0.1637
44: 2018-10-08 09:12:47,750 INFO   Avg discriminator fake output: 0.1635
58: 2018-10-08 09:12:47,754 INFO   Avg discriminator loss: 0.3948
46: 2018-10-08 09:12:47,751 INFO   Avg discriminator fake output: 0.1634
60: 2018-10-08 09:12:47,752 INFO   Avg discriminator loss: 0.3969
62: 2018-10-08 09:12:47,754 INFO   Avg generator loss: 2.1649
54: 2018-10-08 09:12:47,754 INFO   Avg discriminator fake output: 0.1635
35: 2018-10-08 09:12:47,753 INFO   Avg discriminator fake output: 0.1635
13: 2018-10-08 09:12:47,753 INFO   Avg discriminator fake output: 0.1634
 1: 2018-10-08 09:12:47,751 INFO   Avg discriminator fake output: 0.1634
39: 2018-10-08 09:12:47,750 INFO   Avg generator loss: 2.1656
 9: 2018-10-08 09:12:47,753 INFO   Avg discriminator fake output: 0.1635
 5: 2018-10-08 09:12:47,754 INFO   Avg generator loss: 2.1664
45: 2018-10-08 09:12:47,754 INFO   Avg discriminator loss: 0.3922
59: 2018-10-08 09:12:47,753 INFO   Avg discriminator loss: 0.3959
 3: 2018-10-08 09:12:47,750 INFO   Avg discriminator fake output: 0.1637
55: 2018-10-08 09:12:47,754 INFO   Avg generator loss: 2.1655
53: 2018-10-08 09:12:47,751 INFO   Avg discriminator fake output: 0.1634
63: 2018-10-08 09:12:47,753 INFO   Avg discriminator fake output: 0.1635
51: 2018-10-08 09:12:47,753 INFO   Avg discriminator fake output: 0.1633
57: 2018-10-08 09:12:47,754 INFO   Avg generator loss: 2.1662
61: 2018-10-08 09:12:47,752 INFO   Avg discriminator fake output: 0.1633
56: 2018-10-08 09:12:47,754 INFO   Avg discriminator loss: 0.4953
48: 2018-10-08 09:12:47,751 INFO   Avg discriminator loss: 0.3935
47: 2018-10-08 09:12:47,753 INFO   Avg discriminator fake output: 0.1636
49: 2018-10-08 09:12:47,691 INFO   Avg discriminator loss: 0.3964
26: 2018-10-08 09:12:47,753 INFO   Avg discriminator loss: 0.3918
30: 2018-10-08 09:12:47,753 INFO   Avg generator loss: 2.1661
18: 2018-10-08 09:12:47,753 INFO   Avg generator loss: 2.1656
28: 2018-10-08 09:12:47,754 INFO   Avg discriminator loss: 0.3928
24: 2018-10-08 09:12:47,752 INFO   Avg discriminator loss: 0.3946
16: 2018-10-08 09:12:47,753 INFO   Avg discriminator loss: 0.4791
32: 2018-10-08 09:12:47,751 INFO   Avg generator loss: 2.1666
14: 2018-10-08 09:12:47,751 INFO   Avg discriminator loss: 0.3910
 2: 2018-10-08 09:12:47,750 INFO   Avg generator loss: 2.1661
38: 2018-10-08 09:12:47,751 INFO   Avg generator loss: 2.1648
42: 2018-10-08 09:12:47,751 INFO   Avg generator loss: 2.1649
19: 2018-10-08 09:12:47,751 INFO   Avg generator loss: 2.1631
27: 2018-10-08 09:12:47,753 INFO   Avg discriminator loss: 0.3942
23: 2018-10-08 09:12:47,751 INFO   Avg discriminator loss: 0.4878
17: 2018-10-08 09:12:47,754 INFO   Avg generator loss: 2.1641
21: 2018-10-08 09:12:47,752 INFO   Avg generator loss: 2.1671
 7: 2018-10-08 09:12:47,752 INFO   Avg generator loss: 2.1652
31: 2018-10-08 09:12:47,751 INFO   Avg discriminator loss: 0.3944
15: 2018-10-08 09:12:47,753 INFO   Avg generator loss: 2.1675
33: 2018-10-08 09:12:47,751 INFO   Avg discriminator fake output: 0.1633
37: 2018-10-08 09:12:47,750 INFO   Avg discriminator loss: 0.3958
11: 2018-10-08 09:12:47,751 INFO   Avg generator loss: 2.1652
40: 2018-10-08 09:12:47,751 INFO   Avg discriminator loss: 0.3914
12: 2018-10-08 09:12:47,750 INFO   Avg generator loss: 2.1626
 4: 2018-10-08 09:12:47,751 INFO   Avg discriminator loss: 0.3941
50: 2018-10-08 09:12:47,751 INFO   Avg discriminator loss: 0.4000
44: 2018-10-08 09:12:47,750 INFO   Avg discriminator loss: 0.3948
58: 2018-10-08 09:12:47,754 INFO   Avg generator loss: 2.1663
 0: 2018-10-08 09:12:47,755 INFO   Avg discriminator real output: 0.5575
46: 2018-10-08 09:12:47,751 INFO   Avg discriminator loss: 0.3932
60: 2018-10-08 09:12:47,752 INFO   Avg generator loss: 2.1655
54: 2018-10-08 09:12:47,754 INFO   Avg discriminator loss: 0.4793
35: 2018-10-08 09:12:47,753 INFO   Avg discriminator loss: 0.3957
13: 2018-10-08 09:12:47,753 INFO   Avg discriminator loss: 0.3935
 1: 2018-10-08 09:12:47,751 INFO   Avg discriminator loss: 0.3912
 9: 2018-10-08 09:12:47,754 INFO   Avg discriminator loss: 0.3926
45: 2018-10-08 09:12:47,754 INFO   Avg generator loss: 2.1636
59: 2018-10-08 09:12:47,753 INFO   Avg generator loss: 2.1648
 3: 2018-10-08 09:12:47,750 INFO   Avg discriminator loss: 0.3939
53: 2018-10-08 09:12:47,751 INFO   Avg discriminator loss: 0.3939
63: 2018-10-08 09:12:47,753 INFO   Avg discriminator loss: 0.3944
51: 2018-10-08 09:12:47,753 INFO   Avg discriminator loss: 0.3949
61: 2018-10-08 09:12:47,752 INFO   Avg discriminator loss: 0.3901
56: 2018-10-08 09:12:47,754 INFO   Avg generator loss: 1.9943
48: 2018-10-08 09:12:47,751 INFO   Avg generator loss: 2.1661
47: 2018-10-08 09:12:47,753 INFO   Avg discriminator loss: 0.3932
49: 2018-10-08 09:12:47,691 INFO   Avg generator loss: 2.1653
26: 2018-10-08 09:12:47,753 INFO   Avg generator loss: 2.1651
28: 2018-10-08 09:12:47,754 INFO   Avg generator loss: 2.1638
24: 2018-10-08 09:12:47,752 INFO   Avg generator loss: 2.1658
16: 2018-10-08 09:12:47,753 INFO   Avg generator loss: 2.0051
14: 2018-10-08 09:12:47,751 INFO   Avg generator loss: 2.1658
27: 2018-10-08 09:12:47,753 INFO   Avg generator loss: 2.1670
23: 2018-10-08 09:12:47,751 INFO   Avg generator loss: 1.9572
31: 2018-10-08 09:12:47,751 INFO   Avg generator loss: 2.1670
33: 2018-10-08 09:12:47,751 INFO   Avg discriminator loss: 0.3910
37: 2018-10-08 09:12:47,750 INFO   Avg generator loss: 2.1663
40: 2018-10-08 09:12:47,751 INFO   Avg generator loss: 2.1659
 4: 2018-10-08 09:12:47,751 INFO   Avg generator loss: 2.1658
50: 2018-10-08 09:12:47,751 INFO   Avg generator loss: 2.1262
44: 2018-10-08 09:12:47,751 INFO   Avg generator loss: 2.1655
 0: 2018-10-08 09:12:47,755 INFO   Avg discriminator fake output: 0.1632
46: 2018-10-08 09:12:47,751 INFO   Avg generator loss: 2.1654
54: 2018-10-08 09:12:47,754 INFO   Avg generator loss: 2.0114
35: 2018-10-08 09:12:47,753 INFO   Avg generator loss: 2.1655
13: 2018-10-08 09:12:47,753 INFO   Avg generator loss: 2.1653
 1: 2018-10-08 09:12:47,751 INFO   Avg generator loss: 2.1658
 9: 2018-10-08 09:12:47,754 INFO   Avg generator loss: 2.1656
 3: 2018-10-08 09:12:47,751 INFO   Avg generator loss: 2.1649
53: 2018-10-08 09:12:47,751 INFO   Avg generator loss: 2.1663
63: 2018-10-08 09:12:47,753 INFO   Avg generator loss: 2.1648
51: 2018-10-08 09:12:47,753 INFO   Avg generator loss: 2.1672
61: 2018-10-08 09:12:47,752 INFO   Avg generator loss: 2.1665
47: 2018-10-08 09:12:47,753 INFO   Avg generator loss: 2.1652
33: 2018-10-08 09:12:47,751 INFO   Avg generator loss: 2.1655
 0: 2018-10-08 09:12:47,756 INFO   Avg discriminator loss: 0.3915
 0: 2018-10-08 09:12:47,756 INFO   Avg generator loss: 2.1669
18: 2018-10-08 09:12:47,978 INFO Finished training
18: 2018-10-08 09:12:47,978 INFO Train samples 1024 time 4.07101s rate 251.535 samples/s
18: 2018-10-08 09:12:47,978 INFO All done!
62: 2018-10-08 09:15:09,979 INFO Finished training
62: 2018-10-08 09:15:09,980 INFO Train samples 1024 time 4.07075s rate 251.551 samples/s
62: 2018-10-08 09:15:09,980 INFO All done!
51: 2018-10-08 09:15:10,229 INFO Finished training
51: 2018-10-08 09:15:10,229 INFO Train samples 1024 time 4.071s rate 251.536 samples/s
51: 2018-10-08 09:15:10,229 INFO All done!
36: 2018-10-08 09:15:10,298 INFO Finished training
36: 2018-10-08 09:15:10,299 INFO Train samples 1024 time 4.07093s rate 251.54 samples/s
36: 2018-10-08 09:15:10,299 INFO All done!
52: 2018-10-08 09:15:10,344 INFO Finished training
52: 2018-10-08 09:15:10,344 INFO Train samples 1024 time 4.07089s rate 251.542 samples/s
52: 2018-10-08 09:15:10,344 INFO All done!
57: 2018-10-08 09:15:10,376 INFO Finished training
57: 2018-10-08 09:15:10,376 INFO Train samples 1024 time 4.07084s rate 251.545 samples/s
57: 2018-10-08 09:15:10,376 INFO All done!
10: 2018-10-08 09:15:10,407 INFO Finished training
10: 2018-10-08 09:15:10,407 INFO Train samples 1024 time 4.07096s rate 251.538 samples/s
10: 2018-10-08 09:15:10,407 INFO All done!
20: 2018-10-08 09:15:10,445 INFO Finished training
20: 2018-10-08 09:15:10,445 INFO Train samples 1024 time 4.071s rate 251.535 samples/s
20: 2018-10-08 09:15:10,445 INFO All done!
15: 2018-10-08 09:15:10,470 INFO Finished training
15: 2018-10-08 09:15:10,470 INFO Train samples 1024 time 4.07092s rate 251.54 samples/s
15: 2018-10-08 09:15:10,470 INFO All done!
45: 2018-10-08 09:15:10,512 INFO Finished training
45: 2018-10-08 09:15:10,512 INFO Train samples 1024 time 4.07098s rate 251.536 samples/s
45: 2018-10-08 09:15:10,512 INFO All done!
32: 2018-10-08 09:15:10,541 INFO Finished training
32: 2018-10-08 09:15:10,541 INFO Train samples 1024 time 4.07089s rate 251.542 samples/s
32: 2018-10-08 09:15:10,541 INFO All done!
25: 2018-10-08 09:15:10,575 INFO Finished training
25: 2018-10-08 09:15:10,575 INFO Train samples 1024 time 4.07086s rate 251.544 samples/s
25: 2018-10-08 09:15:10,575 INFO All done!
38: 2018-10-08 09:15:10,607 INFO Finished training
38: 2018-10-08 09:15:10,607 INFO Train samples 1024 time 4.07088s rate 251.542 samples/s
38: 2018-10-08 09:15:10,607 INFO All done!
42: 2018-10-08 09:15:10,643 INFO Finished training
42: 2018-10-08 09:15:10,643 INFO Train samples 1024 time 4.07097s rate 251.537 samples/s
42: 2018-10-08 09:15:10,643 INFO All done!
19: 2018-10-08 09:15:10,667 INFO Finished training
19: 2018-10-08 09:15:10,668 INFO Train samples 1024 time 4.07099s rate 251.536 samples/s
19: 2018-10-08 09:15:10,668 INFO All done!
59: 2018-10-08 09:15:10,705 INFO Finished training
59: 2018-10-08 09:15:10,705 INFO Train samples 1024 time 4.07087s rate 251.543 samples/s
59: 2018-10-08 09:15:10,705 INFO All done!
22: 2018-10-08 09:15:10,738 INFO Finished training
22: 2018-10-08 09:15:10,738 INFO Train samples 1024 time 4.07103s rate 251.534 samples/s
22: 2018-10-08 09:15:10,738 INFO All done!
41: 2018-10-08 09:15:10,768 INFO Finished training
41: 2018-10-08 09:15:10,768 INFO Train samples 1024 time 4.07094s rate 251.539 samples/s
41: 2018-10-08 09:15:10,768 INFO All done!
56: 2018-10-08 09:15:10,805 INFO Finished training
56: 2018-10-08 09:15:10,806 INFO Train samples 1024 time 4.07078s rate 251.549 samples/s
56: 2018-10-08 09:15:10,806 INFO All done!
48: 2018-10-08 09:15:10,835 INFO Finished training
48: 2018-10-08 09:15:10,836 INFO Train samples 1024 time 4.07092s rate 251.54 samples/s
48: 2018-10-08 09:15:10,836 INFO All done!
 8: 2018-10-08 09:15:10,869 INFO Finished training
 8: 2018-10-08 09:15:10,870 INFO Train samples 1024 time 4.07084s rate 251.545 samples/s
 8: 2018-10-08 09:15:10,870 INFO All done!
40: 2018-10-08 09:15:10,901 INFO Finished training
40: 2018-10-08 09:15:10,901 INFO Train samples 1024 time 4.07098s rate 251.537 samples/s
40: 2018-10-08 09:15:10,902 INFO All done!
21: 2018-10-08 09:15:10,935 INFO Finished training
21: 2018-10-08 09:15:10,935 INFO Train samples 1024 time 4.07102s rate 251.534 samples/s
21: 2018-10-08 09:15:10,935 INFO All done!
 2: 2018-10-08 09:15:10,968 INFO Finished training
 2: 2018-10-08 09:15:10,968 INFO Train samples 1024 time 4.0709s rate 251.542 samples/s
 2: 2018-10-08 09:15:10,968 INFO All done!
 1: 2018-10-08 09:15:11,002 INFO Finished training
 1: 2018-10-08 09:15:11,002 INFO Train samples 1024 time 4.07117s rate 251.525 samples/s
 1: 2018-10-08 09:15:11,002 INFO All done!
 6: 2018-10-08 09:15:11,031 INFO Finished training
 6: 2018-10-08 09:15:11,031 INFO Train samples 1024 time 4.07083s rate 251.546 samples/s
 6: 2018-10-08 09:15:11,032 INFO All done!
43: 2018-10-08 09:15:11,067 INFO Finished training
43: 2018-10-08 09:15:11,068 INFO Train samples 1024 time 4.0709s rate 251.541 samples/s
43: 2018-10-08 09:15:11,068 INFO All done!
60: 2018-10-08 09:15:11,095 INFO Finished training
60: 2018-10-08 09:15:11,095 INFO Train samples 1024 time 4.07086s rate 251.544 samples/s
60: 2018-10-08 09:15:11,095 INFO All done!
26: 2018-10-08 09:15:11,128 INFO Finished training
26: 2018-10-08 09:15:11,128 INFO Train samples 1024 time 4.07104s rate 251.533 samples/s
26: 2018-10-08 09:15:11,128 INFO All done!
11: 2018-10-08 09:15:11,162 INFO Finished training
11: 2018-10-08 09:15:11,162 INFO Train samples 1024 time 4.07094s rate 251.539 samples/s
11: 2018-10-08 09:15:11,162 INFO All done!
 5: 2018-10-08 09:15:11,198 INFO Finished training
 5: 2018-10-08 09:15:11,198 INFO Train samples 1024 time 4.07088s rate 251.543 samples/s
 5: 2018-10-08 09:15:11,198 INFO All done!
58: 2018-10-08 09:15:11,228 INFO Finished training
58: 2018-10-08 09:15:11,229 INFO Train samples 1024 time 4.0709s rate 251.541 samples/s
58: 2018-10-08 09:15:11,229 INFO All done!
13: 2018-10-08 09:15:11,262 INFO Finished training
13: 2018-10-08 09:15:11,263 INFO Train samples 1024 time 4.07114s rate 251.527 samples/s
13: 2018-10-08 09:15:11,263 INFO All done!
37: 2018-10-08 09:15:11,292 INFO Finished training
37: 2018-10-08 09:15:11,293 INFO Train samples 1024 time 4.07106s rate 251.532 samples/s
37: 2018-10-08 09:15:11,293 INFO All done!
35: 2018-10-08 09:15:11,328 INFO Finished training
35: 2018-10-08 09:15:11,329 INFO Train samples 1024 time 4.07099s rate 251.536 samples/s
35: 2018-10-08 09:15:11,329 INFO All done!
39: 2018-10-08 09:15:11,352 INFO Finished training
39: 2018-10-08 09:15:11,352 INFO Train samples 1024 time 4.07089s rate 251.542 samples/s
39: 2018-10-08 09:15:11,352 INFO All done!
49: 2018-10-08 09:15:11,330 INFO Finished training
49: 2018-10-08 09:15:11,330 INFO Train samples 1024 time 4.07136s rate 251.513 samples/s
49: 2018-10-08 09:15:11,330 INFO All done!
34: 2018-10-08 09:15:11,419 INFO Finished training
34: 2018-10-08 09:15:11,419 INFO Train samples 1024 time 4.07098s rate 251.537 samples/s
34: 2018-10-08 09:15:11,419 INFO All done!
 0: 2018-10-08 09:15:11,455 INFO Saving summaries to /global/cscratch1/sd/sfarrell/atlas_gan/RPV_GAN_000/summaries.npz
 0: 2018-10-08 09:15:11,459 INFO Finished training
 0: 2018-10-08 09:15:11,459 INFO Train samples 1024 time 4.07013s rate 251.589 samples/s
 0: 2018-10-08 09:15:11,459 INFO All done!
55: 2018-10-08 09:15:11,490 INFO Finished training
55: 2018-10-08 09:15:11,491 INFO Train samples 1024 time 4.07088s rate 251.543 samples/s
55: 2018-10-08 09:15:11,491 INFO All done!
12: 2018-10-08 09:15:11,535 INFO Finished training
12: 2018-10-08 09:15:11,535 INFO Train samples 1024 time 4.07101s rate 251.535 samples/s
12: 2018-10-08 09:15:11,535 INFO All done!
17: 2018-10-08 09:15:11,573 INFO Finished training
17: 2018-10-08 09:15:11,573 INFO Train samples 1024 time 4.07099s rate 251.536 samples/s
17: 2018-10-08 09:15:11,573 INFO All done!
50: 2018-10-08 09:15:11,602 INFO Finished training
50: 2018-10-08 09:15:11,602 INFO Train samples 1024 time 4.07108s rate 251.53 samples/s
50: 2018-10-08 09:15:11,602 INFO All done!
29: 2018-10-08 09:15:11,636 INFO Finished training
29: 2018-10-08 09:15:11,636 INFO Train samples 1024 time 4.07093s rate 251.54 samples/s
29: 2018-10-08 09:15:11,636 INFO All done!
30: 2018-10-08 09:15:11,672 INFO Finished training
30: 2018-10-08 09:15:11,673 INFO Train samples 1024 time 4.0709s rate 251.541 samples/s
30: 2018-10-08 09:15:11,673 INFO All done!
23: 2018-10-08 09:15:11,702 INFO Finished training
23: 2018-10-08 09:15:11,703 INFO Train samples 1024 time 4.07126s rate 251.519 samples/s
23: 2018-10-08 09:15:11,703 INFO All done!
 9: 2018-10-08 09:15:11,741 INFO Finished training
 9: 2018-10-08 09:15:11,741 INFO Train samples 1024 time 4.07102s rate 251.534 samples/s
 9: 2018-10-08 09:15:11,741 INFO All done!
16: 2018-10-08 09:15:11,770 INFO Finished training
16: 2018-10-08 09:15:11,770 INFO Train samples 1024 time 4.07137s rate 251.513 samples/s
16: 2018-10-08 09:15:11,770 INFO All done!
 3: 2018-10-08 09:15:11,800 INFO Finished training
 3: 2018-10-08 09:15:11,801 INFO Train samples 1024 time 4.07108s rate 251.53 samples/s
 3: 2018-10-08 09:15:11,801 INFO All done!
63: 2018-10-08 09:15:11,837 INFO Finished training
63: 2018-10-08 09:15:11,837 INFO Train samples 1024 time 4.07104s rate 251.533 samples/s
63: 2018-10-08 09:15:11,838 INFO All done!
46: 2018-10-08 09:15:11,868 INFO Finished training
46: 2018-10-08 09:15:11,868 INFO Train samples 1024 time 4.07113s rate 251.527 samples/s
46: 2018-10-08 09:15:11,868 INFO All done!
47: 2018-10-08 09:15:11,904 INFO Finished training
47: 2018-10-08 09:15:11,904 INFO Train samples 1024 time 4.07117s rate 251.525 samples/s
47: 2018-10-08 09:15:11,904 INFO All done!
28: 2018-10-08 09:15:11,938 INFO Finished training
28: 2018-10-08 09:15:11,938 INFO Train samples 1024 time 4.07114s rate 251.527 samples/s
28: 2018-10-08 09:15:11,938 INFO All done!
14: 2018-10-08 09:15:11,968 INFO Finished training
14: 2018-10-08 09:15:11,968 INFO Train samples 1024 time 4.07107s rate 251.531 samples/s
14: 2018-10-08 09:15:11,969 INFO All done!
53: 2018-10-08 09:15:12,001 INFO Finished training
53: 2018-10-08 09:15:12,001 INFO Train samples 1024 time 4.07121s rate 251.522 samples/s
53: 2018-10-08 09:15:12,002 INFO All done!
 7: 2018-10-08 09:15:12,035 INFO Finished training
 7: 2018-10-08 09:15:12,035 INFO Train samples 1024 time 4.07086s rate 251.544 samples/s
 7: 2018-10-08 09:15:12,036 INFO All done!
24: 2018-10-08 09:15:12,083 INFO Finished training
24: 2018-10-08 09:15:12,084 INFO Train samples 1024 time 4.07111s rate 251.529 samples/s
24: 2018-10-08 09:15:12,084 INFO All done!
33: 2018-10-08 09:15:12,121 INFO Finished training
33: 2018-10-08 09:15:12,121 INFO Train samples 1024 time 4.07135s rate 251.514 samples/s
33: 2018-10-08 09:15:12,121 INFO All done!
44: 2018-10-08 09:15:12,144 INFO Finished training
44: 2018-10-08 09:15:12,144 INFO Train samples 1024 time 4.07128s rate 251.518 samples/s
44: 2018-10-08 09:15:12,144 INFO All done!
54: 2018-10-08 09:15:12,179 INFO Finished training
54: 2018-10-08 09:15:12,180 INFO Train samples 1024 time 4.07116s rate 251.525 samples/s
54: 2018-10-08 09:15:12,180 INFO All done!
27: 2018-10-08 09:15:12,205 INFO Finished training
27: 2018-10-08 09:15:12,205 INFO Train samples 1024 time 4.07119s rate 251.523 samples/s
27: 2018-10-08 09:15:12,205 INFO All done!
31: 2018-10-08 09:15:12,230 INFO Finished training
31: 2018-10-08 09:15:12,230 INFO Train samples 1024 time 4.07117s rate 251.525 samples/s
31: 2018-10-08 09:15:12,231 INFO All done!
61: 2018-10-08 09:15:12,263 INFO Finished training
61: 2018-10-08 09:15:12,263 INFO Train samples 1024 time 4.07122s rate 251.522 samples/s
61: 2018-10-08 09:15:12,263 INFO All done!
 4: 2018-10-08 09:15:12,284 INFO Finished training
 4: 2018-10-08 09:15:12,285 INFO Train samples 1024 time 4.07108s rate 251.53 samples/s
 4: 2018-10-08 09:15:12,285 INFO All done!
