*** WARNING: This is an experimental installation of pytorch built specifically for MPI / distributed running ***
 4: 2018-10-04 18:36:07,726 INFO Initializing
 0:         (conv3): Conv2d(512, 2048, kernel_size=(1, 1), stride=(1, 1), bias=False)
 0:         (bn3): BatchNorm2d(2048, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
 0:         (shortcut): Sequential()
 0:       )
 0:       (2): Bottleneck(
 0:         (conv1): Conv2d(2048, 512, kernel_size=(1, 1), stride=(1, 1), bias=False)
 0:         (bn1): BatchNorm2d(512, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
 0:         (conv2): Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
 0:         (bn2): BatchNorm2d(512, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
 0:         (conv3): Conv2d(512, 2048, kernel_size=(1, 1), stride=(1, 1), bias=False)
 0:         (bn3): BatchNorm2d(2048, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
 0:         (shortcut): Sequential()
 0:       )
 0:     )
 0:     (linear): Linear(in_features=2048, out_features=10, bias=True)
 0:   )
 0: )
 0: Parameters: 23520842
 0: 2018-10-04 18:36:11,574 INFO Epoch 0
12: 2018-10-04 18:36:26,565 INFO   Training loss: 2.656
46: 2018-10-04 18:36:26,565 INFO   Training loss: 2.440
39: 2018-10-04 18:36:26,563 INFO   Training loss: 2.682
43: 2018-10-04 18:36:26,565 INFO   Training loss: 2.533
62: 2018-10-04 18:36:26,562 INFO   Training loss: 2.647
56: 2018-10-04 18:36:26,561 INFO   Training loss: 2.681
21: 2018-10-04 18:36:26,566 INFO   Training loss: 2.713
35: 2018-10-04 18:36:26,566 INFO   Training loss: 2.665
27: 2018-10-04 18:36:26,565 INFO   Training loss: 2.779
42: 2018-10-04 18:36:26,563 INFO   Training loss: 2.605
45: 2018-10-04 18:36:26,566 INFO   Training loss: 2.917
49: 2018-10-04 18:36:26,564 INFO   Training loss: 2.781
19: 2018-10-04 18:36:26,565 INFO   Training loss: 2.884
60: 2018-10-04 18:36:26,563 INFO   Training loss: 2.501
50: 2018-10-04 18:36:26,565 INFO   Training loss: 2.601
31: 2018-10-04 18:36:26,565 INFO   Training loss: 2.541
37: 2018-10-04 18:36:26,564 INFO   Training loss: 2.865
13: 2018-10-04 18:36:26,564 INFO   Training loss: 2.491
15: 2018-10-04 18:36:26,566 INFO   Training loss: 2.580
17: 2018-10-04 18:36:26,565 INFO   Training loss: 2.684
11: 2018-10-04 18:36:26,565 INFO   Training loss: 2.465
29: 2018-10-04 18:36:26,564 INFO   Training loss: 2.649
25: 2018-10-04 18:36:26,568 INFO   Training loss: 2.728
28: 2018-10-04 18:36:26,568 INFO   Training loss: 2.835
26: 2018-10-04 18:36:26,564 INFO   Training loss: 2.834
10: 2018-10-04 18:36:26,566 INFO   Training loss: 2.737
 6: 2018-10-04 18:36:26,565 INFO   Training loss: 2.582
16: 2018-10-04 18:36:26,566 INFO   Training loss: 2.831
20: 2018-10-04 18:36:26,566 INFO   Training loss: 2.781
22: 2018-10-04 18:36:26,566 INFO   Training loss: 2.733
23: 2018-10-04 18:36:26,566 INFO   Training loss: 2.806
55: 2018-10-04 18:36:26,562 INFO   Training loss: 2.552
53: 2018-10-04 18:36:26,565 INFO   Training loss: 2.716
63: 2018-10-04 18:36:26,563 INFO   Training loss: 2.474
51: 2018-10-04 18:36:26,564 INFO   Training loss: 2.618
47: 2018-10-04 18:36:26,566 INFO   Training loss: 2.782
48: 2018-10-04 18:36:26,565 INFO   Training loss: 2.707
52: 2018-10-04 18:36:26,566 INFO   Training loss: 2.793
58: 2018-10-04 18:36:26,564 INFO   Training loss: 2.711
40: 2018-10-04 18:36:26,565 INFO   Training loss: 2.522
44: 2018-10-04 18:36:26,565 INFO   Training loss: 2.997
32: 2018-10-04 18:36:26,565 INFO   Training loss: 2.639
 9: 2018-10-04 18:36:26,494 INFO   Training loss: 2.749
36: 2018-10-04 18:36:26,566 INFO   Training loss: 2.697
38: 2018-10-04 18:36:26,566 INFO   Training loss: 2.629
 8: 2018-10-04 18:36:26,566 INFO   Training loss: 2.888
24: 2018-10-04 18:36:26,564 INFO   Training loss: 2.685
18: 2018-10-04 18:36:26,565 INFO   Training loss: 2.513
14: 2018-10-04 18:36:26,565 INFO   Training loss: 2.789
33: 2018-10-04 18:36:26,565 INFO   Training loss: 2.725
59: 2018-10-04 18:36:26,565 INFO   Training loss: 2.775
57: 2018-10-04 18:36:26,564 INFO   Training loss: 2.817
41: 2018-10-04 18:36:26,566 INFO   Training loss: 2.635
 1: 2018-10-04 18:36:26,566 INFO   Training loss: 2.626
 2: 2018-10-04 18:36:26,566 INFO   Training loss: 2.792
 7: 2018-10-04 18:36:26,566 INFO   Training loss: 2.612
 3: 2018-10-04 18:36:26,565 INFO   Training loss: 2.778
 5: 2018-10-04 18:36:26,565 INFO   Training loss: 2.790
61: 2018-10-04 18:36:26,563 INFO   Training loss: 2.573
54: 2018-10-04 18:36:26,565 INFO   Training loss: 2.506
 0: 2018-10-04 18:36:26,566 INFO   Training loss: 2.462
30: 2018-10-04 18:36:26,565 INFO   Training loss: 2.619
34: 2018-10-04 18:36:26,568 INFO   Training loss: 2.641
 4: 2018-10-04 18:36:26,566 INFO   Training loss: 2.631
46: 2018-10-04 18:38:08,463 INFO   Validation loss: 2.304 acc: 0.100
62: 2018-10-04 18:38:08,635 INFO   Validation loss: 2.304 acc: 0.100
46: 2018-10-04 18:38:09,310 INFO Finished training
46: 2018-10-04 18:38:09,310 INFO Train samples 256 time 14.9925s rate 17.0752 samples/s
46: 2018-10-04 18:38:09,310 INFO Valid rate: 98.1388 samples/s
 2: 2018-10-04 18:38:09,309 INFO   Validation loss: 2.304 acc: 0.100
46: 2018-10-04 18:38:09,310 INFO All done!
46: Files already downloaded and verified
46: Files already downloaded and verified
62: 2018-10-04 18:38:09,840 INFO Finished training
62: 2018-10-04 18:38:09,840 INFO Train samples 256 time 14.9926s rate 17.0751 samples/s
62: 2018-10-04 18:38:09,840 INFO Valid rate: 97.9705 samples/s
62: 2018-10-04 18:38:09,840 INFO All done!
62: Files already downloaded and verified
62: Files already downloaded and verified
 2: 2018-10-04 18:38:10,442 INFO Finished training
 2: 2018-10-04 18:38:10,442 INFO Train samples 256 time 14.9936s rate 17.074 samples/s
 2: 2018-10-04 18:38:10,442 INFO Valid rate: 97.3305 samples/s
 2: 2018-10-04 18:38:10,442 INFO All done!
 2: Files already downloaded and verified
 2: Files already downloaded and verified
36: 2018-10-04 18:38:10,649 INFO   Validation loss: 2.304 acc: 0.100
36: 2018-10-04 18:38:11,046 INFO Finished training
36: 2018-10-04 18:38:11,046 INFO Train samples 256 time 14.9931s rate 17.0745 samples/s
36: 2018-10-04 18:38:11,046 INFO Valid rate: 96.0781 samples/s
36: 2018-10-04 18:38:11,046 INFO All done!
36: Files already downloaded and verified
36: Files already downloaded and verified
25: 2018-10-04 18:38:17,843 INFO   Validation loss: 2.305 acc: 0.100
58: 2018-10-04 18:38:17,845 INFO   Validation loss: 2.305 acc: 0.100
58: 2018-10-04 18:38:18,424 INFO Finished training
58: 2018-10-04 18:38:18,424 INFO Train samples 256 time 14.9932s rate 17.0744 samples/s
58: 2018-10-04 18:38:18,424 INFO Valid rate: 89.8637 samples/s
58: 2018-10-04 18:38:18,424 INFO All done!
58: Files already downloaded and verified
58: Files already downloaded and verified
25: 2018-10-04 18:38:19,167 INFO Finished training
25: 2018-10-04 18:38:19,167 INFO Train samples 256 time 14.9928s rate 17.0749 samples/s
25: 2018-10-04 18:38:19,167 INFO Valid rate: 89.8686 samples/s
25: 2018-10-04 18:38:19,168 INFO All done!
25: Files already downloaded and verified
25: Files already downloaded and verified
63: 2018-10-04 18:38:20,377 INFO   Validation loss: 2.304 acc: 0.100
49: 2018-10-04 18:38:20,654 INFO   Validation loss: 2.304 acc: 0.100
17: 2018-10-04 18:38:20,844 INFO   Validation loss: 2.304 acc: 0.100
63: 2018-10-04 18:38:20,999 INFO Finished training
63: 2018-10-04 18:38:20,999 INFO Train samples 256 time 14.9931s rate 17.0746 samples/s
63: 2018-10-04 18:38:21,000 INFO Valid rate: 87.8635 samples/s
63: 2018-10-04 18:38:21,000 INFO All done!
39: 2018-10-04 18:38:21,008 INFO   Validation loss: 2.304 acc: 0.100
63: Files already downloaded and verified
63: Files already downloaded and verified
49: 2018-10-04 18:38:21,540 INFO Finished training
49: 2018-10-04 18:38:21,540 INFO Train samples 256 time 14.9929s rate 17.0748 samples/s
49: 2018-10-04 18:38:21,540 INFO Valid rate: 87.6506 samples/s
49: 2018-10-04 18:38:21,541 INFO All done!
 3: 2018-10-04 18:38:21,551 INFO   Validation loss: 2.304 acc: 0.100
49: Files already downloaded and verified
49: Files already downloaded and verified
14: 2018-10-04 18:38:21,595 INFO   Validation loss: 2.304 acc: 0.100
17: 2018-10-04 18:38:22,041 INFO Finished training
17: 2018-10-04 18:38:22,041 INFO Train samples 256 time 14.9929s rate 17.0748 samples/s
17: 2018-10-04 18:38:22,041 INFO Valid rate: 87.5057 samples/s
17: 2018-10-04 18:38:22,041 INFO All done!
17: Files already downloaded and verified
17: Files already downloaded and verified
28: 2018-10-04 18:38:22,328 INFO   Validation loss: 2.305 acc: 0.100
 9: 2018-10-04 18:38:22,374 INFO   Validation loss: 2.304 acc: 0.100
39: 2018-10-04 18:38:22,775 INFO Finished training
39: 2018-10-04 18:38:22,775 INFO Train samples 256 time 14.9927s rate 17.075 samples/s
39: 2018-10-04 18:38:22,775 INFO Valid rate: 87.3792 samples/s
39: 2018-10-04 18:38:22,775 INFO All done!
39: Files already downloaded and verified
39: Files already downloaded and verified
26: 2018-10-04 18:38:23,067 INFO   Validation loss: 2.304 acc: 0.100
56: 2018-10-04 18:38:23,119 INFO   Validation loss: 2.304 acc: 0.100
54: 2018-10-04 18:38:23,568 INFO   Validation loss: 2.304 acc: 0.100
 3: 2018-10-04 18:38:23,756 INFO Finished training
 3: 2018-10-04 18:38:23,757 INFO Train samples 256 time 14.9934s rate 17.0742 samples/s
 3: 2018-10-04 18:38:23,757 INFO Valid rate: 86.9678 samples/s
 3: 2018-10-04 18:38:23,757 INFO All done!
 3: Files already downloaded and verified
 3: Files already downloaded and verified
55: 2018-10-04 18:38:23,837 INFO   Validation loss: 2.304 acc: 0.100
14: 2018-10-04 18:38:24,047 INFO Finished training
14: 2018-10-04 18:38:24,048 INFO Train samples 256 time 14.9931s rate 17.0745 samples/s
14: 2018-10-04 18:38:24,048 INFO Valid rate: 86.935 samples/s
14: 2018-10-04 18:38:24,048 INFO All done!
14: Files already downloaded and verified
14: Files already downloaded and verified
 8: 2018-10-04 18:38:24,064 INFO   Validation loss: 2.304 acc: 0.100
28: 2018-10-04 18:38:24,353 INFO Finished training
28: 2018-10-04 18:38:24,354 INFO Train samples 256 time 14.9928s rate 17.0749 samples/s
28: 2018-10-04 18:38:24,354 INFO Valid rate: 86.3867 samples/s
28: 2018-10-04 18:38:24,354 INFO All done!
28: Files already downloaded and verified
28: Files already downloaded and verified
 9: 2018-10-04 18:38:25,169 INFO Finished training
 9: 2018-10-04 18:38:25,170 INFO Train samples 256 time 14.9882s rate 17.0801 samples/s
 9: 2018-10-04 18:38:25,170 INFO Valid rate: 86.302 samples/s
 9: 2018-10-04 18:38:25,170 INFO All done!
 9: Files already downloaded and verified
 9: Files already downloaded and verified
57: 2018-10-04 18:38:25,708 INFO   Validation loss: 2.304 acc: 0.100
26: 2018-10-04 18:38:25,709 INFO Finished training
26: 2018-10-04 18:38:25,709 INFO Train samples 256 time 14.9928s rate 17.0748 samples/s
26: 2018-10-04 18:38:25,709 INFO Valid rate: 85.8358 samples/s
26: 2018-10-04 18:38:25,709 INFO All done!
26: Files already downloaded and verified
26: Files already downloaded and verified
61: 2018-10-04 18:38:27,361 INFO   Validation loss: 2.304 acc: 0.100
27: 2018-10-04 18:38:27,609 INFO   Validation loss: 2.304 acc: 0.100
12: 2018-10-04 18:38:27,983 INFO   Validation loss: 2.305 acc: 0.100
37: 2018-10-04 18:38:28,426 INFO   Validation loss: 2.305 acc: 0.100
30: 2018-10-04 18:38:29,382 INFO   Validation loss: 2.304 acc: 0.100
11: 2018-10-04 18:38:30,616 INFO   Validation loss: 2.304 acc: 0.100
35: 2018-10-04 18:38:30,801 INFO   Validation loss: 2.304 acc: 0.100
32: 2018-10-04 18:38:35,252 INFO   Validation loss: 2.304 acc: 0.100
43: 2018-10-04 18:38:35,779 INFO   Validation loss: 2.304 acc: 0.100
52: 2018-10-04 18:38:35,936 INFO   Validation loss: 2.304 acc: 0.100
 0: 2018-10-04 18:38:36,121 INFO   Validation loss: 2.304 acc: 0.100
51: 2018-10-04 18:38:36,160 INFO   Validation loss: 2.304 acc: 0.100
18: 2018-10-04 18:38:36,199 INFO   Validation loss: 2.304 acc: 0.100
59: 2018-10-04 18:38:36,266 INFO   Validation loss: 2.304 acc: 0.100
33: 2018-10-04 18:38:36,359 INFO   Validation loss: 2.304 acc: 0.100
47: 2018-10-04 18:38:36,361 INFO   Validation loss: 2.305 acc: 0.100
21: 2018-10-04 18:38:36,512 INFO   Validation loss: 2.305 acc: 0.100
48: 2018-10-04 18:38:36,616 INFO   Validation loss: 2.305 acc: 0.100
13: 2018-10-04 18:38:36,699 INFO   Validation loss: 2.304 acc: 0.100
40: 2018-10-04 18:38:36,767 INFO   Validation loss: 2.304 acc: 0.100
53: 2018-10-04 18:38:36,794 INFO   Validation loss: 2.304 acc: 0.100
45: 2018-10-04 18:38:36,798 INFO   Validation loss: 2.304 acc: 0.100
24: 2018-10-04 18:38:36,861 INFO   Validation loss: 2.304 acc: 0.100
41: 2018-10-04 18:38:36,866 INFO   Validation loss: 2.305 acc: 0.100
23: 2018-10-04 18:38:37,162 INFO   Validation loss: 2.305 acc: 0.100
20: 2018-10-04 18:38:37,177 INFO   Validation loss: 2.304 acc: 0.100
22: 2018-10-04 18:38:37,314 INFO   Validation loss: 2.304 acc: 0.100
42: 2018-10-04 18:38:37,326 INFO   Validation loss: 2.304 acc: 0.100
16: 2018-10-04 18:38:37,488 INFO   Validation loss: 2.305 acc: 0.100
31: 2018-10-04 18:38:37,587 INFO   Validation loss: 2.304 acc: 0.100
50: 2018-10-04 18:38:37,648 INFO   Validation loss: 2.304 acc: 0.100
 1: 2018-10-04 18:38:37,764 INFO   Validation loss: 2.304 acc: 0.100
44: 2018-10-04 18:38:37,809 INFO   Validation loss: 2.305 acc: 0.100
15: 2018-10-04 18:38:37,940 INFO   Validation loss: 2.304 acc: 0.100
38: 2018-10-04 18:38:38,042 INFO   Validation loss: 2.304 acc: 0.100
60: 2018-10-04 18:38:38,079 INFO   Validation loss: 2.304 acc: 0.100
 4: 2018-10-04 18:38:38,571 INFO   Validation loss: 2.304 acc: 0.100
 5: 2018-10-04 18:38:38,739 INFO   Validation loss: 2.304 acc: 0.100
 6: 2018-10-04 18:38:38,860 INFO   Validation loss: 2.304 acc: 0.100
 7: 2018-10-04 18:38:39,002 INFO   Validation loss: 2.304 acc: 0.100
10: 2018-10-04 18:38:39,427 INFO   Validation loss: 2.304 acc: 0.100
34: 2018-10-04 18:38:39,496 INFO   Validation loss: 2.304 acc: 0.100
19: 2018-10-04 18:38:42,294 INFO   Validation loss: 2.304 acc: 0.100
29: 2018-10-04 18:38:57,978 INFO   Validation loss: 2.304 acc: 0.100
56: 2018-10-04 18:40:43,836 INFO Finished training
56: 2018-10-04 18:40:43,836 INFO Train samples 256 time 14.9927s rate 17.075 samples/s
56: 2018-10-04 18:40:43,836 INFO Valid rate: 85.7952 samples/s
56: 2018-10-04 18:40:43,836 INFO All done!
56: Files already downloaded and verified
56: Files already downloaded and verified
54: 2018-10-04 18:40:44,438 INFO Finished training
54: 2018-10-04 18:40:44,438 INFO Train samples 256 time 14.9937s rate 17.0738 samples/s
54: 2018-10-04 18:40:44,438 INFO Valid rate: 85.4685 samples/s
54: 2018-10-04 18:40:44,438 INFO All done!
54: Files already downloaded and verified
54: Files already downloaded and verified
55: 2018-10-04 18:40:56,620 INFO Finished training
55: 2018-10-04 18:40:56,620 INFO Train samples 256 time 14.9932s rate 17.0744 samples/s
55: 2018-10-04 18:40:56,621 INFO Valid rate: 85.2709 samples/s
55: 2018-10-04 18:40:56,621 INFO All done!
55: Files already downloaded and verified
55: Files already downloaded and verified
 8: 2018-10-04 18:40:57,576 INFO Finished training
 8: 2018-10-04 18:40:57,577 INFO Train samples 256 time 14.9933s rate 17.0743 samples/s
 8: 2018-10-04 18:40:57,577 INFO Valid rate: 85.1089 samples/s
 8: 2018-10-04 18:40:57,577 INFO All done!
 8: Files already downloaded and verified
 8: Files already downloaded and verified
57: 2018-10-04 18:40:58,765 INFO Finished training
57: 2018-10-04 18:40:58,766 INFO Train samples 256 time 14.9936s rate 17.074 samples/s
57: 2018-10-04 18:40:58,766 INFO Valid rate: 83.9333 samples/s
57: 2018-10-04 18:40:58,766 INFO All done!
57: Files already downloaded and verified
57: Files already downloaded and verified
30: 2018-10-04 18:40:59,542 INFO Finished training
30: 2018-10-04 18:40:59,543 INFO Train samples 256 time 14.9937s rate 17.0738 samples/s
30: 2018-10-04 18:40:59,543 INFO Valid rate: 81.4228 samples/s
30: 2018-10-04 18:40:59,543 INFO All done!
30: Files already downloaded and verified
30: Files already downloaded and verified
32: 2018-10-04 18:41:00,670 INFO Finished training
32: 2018-10-04 18:41:00,670 INFO Train samples 256 time 14.9932s rate 17.0744 samples/s
32: 2018-10-04 18:41:00,670 INFO Valid rate: 77.7087 samples/s
32: 2018-10-04 18:41:00,670 INFO All done!
32: Files already downloaded and verified
32: Files already downloaded and verified
19: 2018-10-04 18:41:00,859 INFO Finished training
19: 2018-10-04 18:41:00,859 INFO Train samples 256 time 14.9929s rate 17.0747 samples/s
19: 2018-10-04 18:41:00,859 INFO Valid rate: 73.68 samples/s
19: 2018-10-04 18:41:00,859 INFO All done!
19: Files already downloaded and verified
19: Files already downloaded and verified
61: 2018-10-04 18:43:52,001 INFO Finished training
61: 2018-10-04 18:43:52,001 INFO Train samples 256 time 14.9936s rate 17.0739 samples/s
61: 2018-10-04 18:43:52,002 INFO Valid rate: 82.7831 samples/s
61: 2018-10-04 18:43:52,002 INFO All done!
61: Files already downloaded and verified
61: Files already downloaded and verified
27: 2018-10-04 18:43:52,647 INFO Finished training
27: 2018-10-04 18:43:52,648 INFO Train samples 256 time 14.9927s rate 17.075 samples/s
27: 2018-10-04 18:43:52,648 INFO Valid rate: 82.6158 samples/s
27: 2018-10-04 18:43:52,648 INFO All done!
27: Files already downloaded and verified
27: Files already downloaded and verified
12: 2018-10-04 18:43:53,945 INFO Finished training
12: 2018-10-04 18:43:53,946 INFO Train samples 256 time 14.9924s rate 17.0753 samples/s
12: 2018-10-04 18:43:53,946 INFO Valid rate: 82.3606 samples/s
12: 2018-10-04 18:43:53,946 INFO All done!
12: Files already downloaded and verified
12: Files already downloaded and verified
48: 2018-10-04 18:43:54,028 INFO Finished training
48: 2018-10-04 18:43:54,029 INFO Train samples 256 time 14.9932s rate 17.0744 samples/s
48: 2018-10-04 18:43:54,029 INFO Valid rate: 76.8935 samples/s
48: 2018-10-04 18:43:54,029 INFO All done!
48: Files already downloaded and verified
48: Files already downloaded and verified
20: 2018-10-04 18:43:54,944 INFO Finished training
20: 2018-10-04 18:43:54,944 INFO Train samples 256 time 14.9929s rate 17.0747 samples/s
20: 2018-10-04 18:43:54,945 INFO Valid rate: 76.5635 samples/s
20: 2018-10-04 18:43:54,945 INFO All done!
20: Files already downloaded and verified
20: Files already downloaded and verified
37: 2018-10-04 18:43:55,587 INFO Finished training
37: 2018-10-04 18:43:55,588 INFO Train samples 256 time 14.993s rate 17.0747 samples/s
37: 2018-10-04 18:43:55,588 INFO Valid rate: 82.0611 samples/s
37: 2018-10-04 18:43:55,588 INFO All done!
37: Files already downloaded and verified
37: Files already downloaded and verified
11: 2018-10-04 18:43:58,867 INFO Finished training
11: 2018-10-04 18:43:58,867 INFO Train samples 256 time 14.9931s rate 17.0746 samples/s
11: 2018-10-04 18:43:58,867 INFO Valid rate: 80.6125 samples/s
11: 2018-10-04 18:43:58,867 INFO All done!
11: Files already downloaded and verified
11: Files already downloaded and verified
35: 2018-10-04 18:43:59,726 INFO Finished training
35: 2018-10-04 18:43:59,726 INFO Train samples 256 time 14.9927s rate 17.075 samples/s
35: 2018-10-04 18:43:59,726 INFO Valid rate: 80.493 samples/s
35: 2018-10-04 18:43:59,726 INFO All done!
35: Files already downloaded and verified
35: Files already downloaded and verified
43: 2018-10-04 18:44:00,115 INFO Finished training
43: 2018-10-04 18:44:00,115 INFO Train samples 256 time 14.9926s rate 17.0751 samples/s
43: 2018-10-04 18:44:00,115 INFO Valid rate: 77.3922 samples/s
43: 2018-10-04 18:44:00,115 INFO All done!
43: Files already downloaded and verified
43: Files already downloaded and verified
52: 2018-10-04 18:44:20,543 INFO Finished training
52: 2018-10-04 18:44:20,543 INFO Train samples 256 time 14.9932s rate 17.0744 samples/s
52: 2018-10-04 18:44:20,543 INFO Valid rate: 77.2982 samples/s
52: 2018-10-04 18:44:20,543 INFO All done!
52: Files already downloaded and verified
52: Files already downloaded and verified
 0: 2018-10-04 18:44:20,879 INFO Saving summaries to /global/cscratch1/sd/sfarrell/pytorch-cifar10/output/summaries.npz
 0: 2018-10-04 18:44:20,891 INFO Finished training
 0: 2018-10-04 18:44:20,892 INFO Train samples 256 time 14.9916s rate 17.0763 samples/s
 0: 2018-10-04 18:44:20,892 INFO Valid rate: 77.1881 samples/s
 0: 2018-10-04 18:44:20,892 INFO All done!
 0: Files already downloaded and verified
 0: Files already downloaded and verified
53: 2018-10-04 18:44:21,200 INFO Finished training
53: 2018-10-04 18:44:21,200 INFO Train samples 256 time 14.9932s rate 17.0744 samples/s
53: 2018-10-04 18:44:21,200 INFO Valid rate: 76.7882 samples/s
53: 2018-10-04 18:44:21,201 INFO All done!
53: Files already downloaded and verified
53: Files already downloaded and verified
18: 2018-10-04 18:44:21,472 INFO Finished training
18: 2018-10-04 18:44:21,472 INFO Train samples 256 time 14.9932s rate 17.0744 samples/s
18: 2018-10-04 18:44:21,472 INFO Valid rate: 77.1406 samples/s
18: 2018-10-04 18:44:21,472 INFO All done!
18: Files already downloaded and verified
18: Files already downloaded and verified
51: 2018-10-04 18:44:49,590 INFO Finished training
51: 2018-10-04 18:44:49,591 INFO Train samples 256 time 14.9932s rate 17.0744 samples/s
51: 2018-10-04 18:44:49,591 INFO Valid rate: 77.1635 samples/s
51: 2018-10-04 18:44:49,591 INFO All done!
51: Files already downloaded and verified
51: Files already downloaded and verified
59: 2018-10-04 18:44:50,123 INFO Finished training
59: 2018-10-04 18:44:50,123 INFO Train samples 256 time 14.9935s rate 17.0741 samples/s
59: 2018-10-04 18:44:50,123 INFO Valid rate: 77.1006 samples/s
59: 2018-10-04 18:44:50,123 INFO All done!
59: Files already downloaded and verified
59: Files already downloaded and verified
33: 2018-10-04 18:44:50,150 INFO Finished training
33: 2018-10-04 18:44:50,150 INFO Train samples 256 time 14.9934s rate 17.0742 samples/s
33: 2018-10-04 18:44:50,150 INFO Valid rate: 77.0461 samples/s
33: 2018-10-04 18:44:50,151 INFO All done!
33: Files already downloaded and verified
33: Files already downloaded and verified
47: 2018-10-04 18:44:50,642 INFO Finished training
47: 2018-10-04 18:44:50,642 INFO Train samples 256 time 14.9933s rate 17.0742 samples/s
47: 2018-10-04 18:44:50,642 INFO Valid rate: 77.0498 samples/s
47: 2018-10-04 18:44:50,642 INFO All done!
47: Files already downloaded and verified
47: Files already downloaded and verified
 6: 2018-10-04 18:44:51,142 INFO Finished training
 6: 2018-10-04 18:44:51,142 INFO Train samples 256 time 14.9929s rate 17.0748 samples/s
 6: 2018-10-04 18:44:51,142 INFO Valid rate: 75.5894 samples/s
 6: 2018-10-04 18:44:51,142 INFO All done!
 6: Files already downloaded and verified
 6: Files already downloaded and verified
21: 2018-10-04 18:44:51,752 INFO Finished training
21: 2018-10-04 18:44:51,752 INFO Train samples 256 time 14.9926s rate 17.0751 samples/s
21: 2018-10-04 18:44:51,752 INFO Valid rate: 76.9554 samples/s
21: 2018-10-04 18:44:51,752 INFO All done!
21: Files already downloaded and verified
21: Files already downloaded and verified
13: 2018-10-04 18:44:51,775 INFO Finished training
13: 2018-10-04 18:44:51,775 INFO Train samples 256 time 14.9928s rate 17.0749 samples/s
13: 2018-10-04 18:44:51,775 INFO Valid rate: 76.8439 samples/s
13: 2018-10-04 18:44:51,775 INFO All done!
13: Files already downloaded and verified
13: Files already downloaded and verified
22: 2018-10-04 18:44:52,062 INFO Finished training
22: 2018-10-04 18:44:52,062 INFO Train samples 256 time 14.9931s rate 17.0746 samples/s
22: 2018-10-04 18:44:52,062 INFO Valid rate: 76.4841 samples/s
22: 2018-10-04 18:44:52,062 INFO All done!
22: Files already downloaded and verified
22: Files already downloaded and verified
40: 2018-10-04 18:44:52,156 INFO Finished training
40: 2018-10-04 18:44:52,156 INFO Train samples 256 time 14.9932s rate 17.0744 samples/s
40: 2018-10-04 18:44:52,156 INFO Valid rate: 76.8042 samples/s
40: 2018-10-04 18:44:52,156 INFO All done!
40: Files already downloaded and verified
40: Files already downloaded and verified
45: 2018-10-04 18:44:52,262 INFO Finished training
45: 2018-10-04 18:44:52,262 INFO Train samples 256 time 14.9928s rate 17.0749 samples/s
45: 2018-10-04 18:44:52,262 INFO Valid rate: 76.7866 samples/s
45: 2018-10-04 18:44:52,262 INFO All done!
45: Files already downloaded and verified
45: Files already downloaded and verified
24: 2018-10-04 18:44:52,406 INFO Finished training
24: 2018-10-04 18:44:52,407 INFO Train samples 256 time 14.9933s rate 17.0742 samples/s
24: 2018-10-04 18:44:52,407 INFO Valid rate: 76.7483 samples/s
24: 2018-10-04 18:44:52,407 INFO All done!
24: Files already downloaded and verified
24: Files already downloaded and verified
23: 2018-10-04 18:44:52,494 INFO Finished training
23: 2018-10-04 18:44:52,495 INFO Train samples 256 time 14.993s rate 17.0747 samples/s
23: 2018-10-04 18:44:52,495 INFO Valid rate: 76.5724 samples/s
23: 2018-10-04 18:44:52,495 INFO All done!
23: Files already downloaded and verified
23: Files already downloaded and verified
41: 2018-10-04 18:44:52,593 INFO Finished training
41: 2018-10-04 18:44:52,594 INFO Train samples 256 time 14.9934s rate 17.0741 samples/s
41: 2018-10-04 18:44:52,594 INFO Valid rate: 76.7464 samples/s
41: 2018-10-04 18:44:52,594 INFO All done!
41: Files already downloaded and verified
41: Files already downloaded and verified
42: 2018-10-04 18:44:52,783 INFO Finished training
42: 2018-10-04 18:44:52,783 INFO Train samples 256 time 14.9926s rate 17.0751 samples/s
42: 2018-10-04 18:44:52,784 INFO Valid rate: 76.4751 samples/s
42: 2018-10-04 18:44:52,784 INFO All done!
42: Files already downloaded and verified
42: Files already downloaded and verified
16: 2018-10-04 18:44:52,809 INFO Finished training
16: 2018-10-04 18:44:52,809 INFO Train samples 256 time 14.993s rate 17.0746 samples/s
16: 2018-10-04 18:44:52,809 INFO Valid rate: 76.3821 samples/s
16: 2018-10-04 18:44:52,809 INFO All done!
16: Files already downloaded and verified
16: Files already downloaded and verified
 1: 2018-10-04 18:44:52,835 INFO Finished training
 1: 2018-10-04 18:44:52,836 INFO Train samples 256 time 14.9934s rate 17.0742 samples/s
 1: 2018-10-04 18:44:52,836 INFO Valid rate: 76.2211 samples/s
 1: 2018-10-04 18:44:52,836 INFO All done!
 1: Files already downloaded and verified
 1: Files already downloaded and verified
60: 2018-10-04 18:44:52,867 INFO Finished training
60: 2018-10-04 18:44:52,867 INFO Train samples 256 time 14.993s rate 17.0746 samples/s
60: 2018-10-04 18:44:52,867 INFO Valid rate: 76.0371 samples/s
